Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Aérea;Pernambuco;Benin;Junho;2026;1
Aérea;Bahia;Benin;Junho;2026;1
Aérea;Rio de Janeiro;Benin;Junho;2026;1
Aérea;São Paulo;Benin;Junho;2026;23
Aérea;Ceará;Bielorússia;Junho;2026;9
Aérea;Rio de Janeiro;Bielorússia;Junho;2026;17
Aérea;São Paulo;Bielorússia;Junho;2026;1
Aérea;São Paulo;Bielorússia;Junho;2026;60
Aérea;Santa Catarina;Bielorússia;Junho;2026;2
Aérea;Rio Grande do Sul;Bielorússia;Junho;2026;1
Aérea;Distrito Federal;Bielorússia;Junho;2026;1
Terrestre;Paraná;Bielorússia;Junho;2026;2
Aérea;Amazonas;Bolívia;Junho;2026;6
Aérea;Pará;Bolívia;Junho;2026;1
Aérea;Ceará;Bolívia;Junho;2026;1
Aérea;Pernambuco;Bolívia;Junho;2026;4
Aérea;Bahia;Bolívia;Junho;2026;4
Aérea;Minas Gerais;Bolívia;Junho;2026;4
Aérea;Rio de Janeiro;Bolívia;Junho;2026;580
Aérea;São Paulo;Bolívia;Junho;2026;1
Aérea;São Paulo;Bolívia;Junho;2026;3900
Aérea;Paraná;Bolívia;Junho;2026;2
Aérea;Santa Catarina;Bolívia;Junho;2026;6
Aérea;Distrito Federal;Bolívia;Junho;2026;8
Terrestre;Rondônia;Bolívia;Junho;2026;399
Terrestre;Rondônia;Bolívia;Junho;2026;1
Terrestre;Acre;Bolívia;Junho;2026;36
Terrestre;Acre;Bolívia;Junho;2026;458
Terrestre;Roraima;Bolívia;Junho;2026;2
Terrestre;Paraná;Bolívia;Junho;2026;53
Terrestre;Paraná;Bolívia;Junho;2026;58
Terrestre;Rio Grande do Sul;Bolívia;Junho;2026;2
Terrestre;Rio Grande do Sul;Bolívia;Junho;2026;1
Terrestre;Rio Grande do Sul;Bolívia;Junho;2026;3
Terrestre;Rio Grande do Sul;Bolívia;Junho;2026;1
Terrestre;Rio Grande do Sul;Bolívia;Junho;2026;17
Terrestre;Mato Grosso do Sul;Bolívia;Junho;2026;2349
Terrestre;Mato Grosso do Sul;Bolívia;Junho;2026;12
Terrestre;Mato Grosso;Bolívia;Junho;2026;59
Fluvial;Amapá;Bolívia;Junho;2026;1
Aérea;São Paulo;Botsuana;Junho;2026;14
Aérea;Rio de Janeiro;Brunei;Junho;2026;3
Terrestre;Rio Grande do Sul;Brunei;Junho;2026;1
Aérea;Ceará;Bulgária;Junho;2026;6
Aérea;Pernambuco;Bulgária;Junho;2026;3
Aérea;Minas Gerais;Bulgária;Junho;2026;1
Aérea;Rio de Janeiro;Bulgária;Junho;2026;76
Aérea;São Paulo;Bulgária;Junho;2026;214
Aérea;Paraná;Bulgária;Junho;2026;2
Aérea;Distrito Federal;Bulgária;Junho;2026;19
Terrestre;Paraná;Bulgária;Junho;2026;2
Terrestre;Paraná;Bulgária;Junho;2026;65
Aérea;Rio de Janeiro;Burkina Faso;Junho;2026;2
Aérea;São Paulo;Burkina Faso;Junho;2026;5
Aérea;São Paulo;Burundi;Junho;2026;1
Aérea;Amazonas;Bélgica;Junho;2026;16
Aérea;Pará;Bélgica;Junho;2026;14
Aérea;Ceará;Bélgica;Junho;2026;101
Aérea;Rio Grande do Norte;Bélgica;Junho;2026;11
Aérea;Pernambuco;Bélgica;Junho;2026;27
Aérea;Alagoas;Bélgica;Junho;2026;6
Aérea;Bahia;Bélgica;Junho;2026;108
Aérea;Minas Gerais;Bélgica;Junho;2026;33
Aérea;Rio de Janeiro;Bélgica;Junho;2026;504
Aérea;São Paulo;Bélgica;Junho;2026;15
Aérea;São Paulo;Bélgica;Junho;2026;1041
Aérea;Paraná;Bélgica;Junho;2026;1
Aérea;Paraná;Bélgica;Junho;2026;1
Aérea;Santa Catarina;Bélgica;Junho;2026;4
Aérea;Rio Grande do Sul;Bélgica;Junho;2026;5
Aérea;Mato Grosso;Bélgica;Junho;2026;4
Aérea;Distrito Federal;Bélgica;Junho;2026;51
Terrestre;Acre;Bélgica;Junho;2026;3
Terrestre;Amapá;Bélgica;Junho;2026;2
Terrestre;Paraná;Bélgica;Junho;2026;7
Terrestre;Paraná;Bélgica;Junho;2026;46
Terrestre;Mato Grosso do Sul;Bélgica;Junho;2026;1
Marítima;Santa Catarina;Bélgica;Junho;2026;1
Fluvial;Amapá;Bélgica;Junho;2026;2
Aérea;Pernambuco;Bósnia-Herzegovina;Junho;2026;1
Aérea;Rio de Janeiro;Bósnia-Herzegovina;Junho;2026;11
Aérea;São Paulo;Bósnia-Herzegovina;Junho;2026;32
Terrestre;Paraná;Bósnia-Herzegovina;Junho;2026;1
Aérea;Ceará;Cabo Verde;Junho;2026;1
Aérea;Pernambuco;Cabo Verde;Junho;2026;34
Aérea;Bahia;Cabo Verde;Junho;2026;2
Aérea;Minas Gerais;Cabo Verde;Junho;2026;1
Aérea;Rio de Janeiro;Cabo Verde;Junho;2026;5
Aérea;São Paulo;Cabo Verde;Junho;2026;6
Aérea;Distrito Federal;Cabo Verde;Junho;2026;3
Marítima;Pernambuco;Cabo Verde;Junho;2026;1
Aérea;Bahia;Camarões;Junho;2026;1
Aérea;Rio de Janeiro;Camarões;Junho;2026;7
Aérea;São Paulo;Camarões;Junho;2026;52
Terrestre;Roraima;Camarões;Junho;2026;1
Aérea;São Paulo;Camboja;Junho;2026;4
Aérea;Amazonas;Canadá;Junho;2026;58
Aérea;Pará;Canadá;Junho;2026;9
Aérea;Ceará;Canadá;Junho;2026;9
Aérea;Rio Grande do Norte;Canadá;Junho;2026;3
Aérea;Pernambuco;Canadá;Junho;2026;15
Aérea;Bahia;Canadá;Junho;2026;74
Aérea;Minas Gerais;Canadá;Junho;2026;25
Aérea;Rio de Janeiro;Canadá;Junho;2026;845
Aérea;São Paulo;Canadá;Junho;2026;10
Aérea;São Paulo;Canadá;Junho;2026;4743
Aérea;Paraná;Canadá;Junho;2026;11
Aérea;Santa Catarina;Canadá;Junho;2026;7
Aérea;Rio Grande do Sul;Canadá;Junho;2026;18
Aérea;Distrito Federal;Canadá;Junho;2026;60
Terrestre;Acre;Canadá;Junho;2026;1
Terrestre;Amazonas;Canadá;Junho;2026;2
Terrestre;Roraima;Canadá;Junho;2026;5
Terrestre;Roraima;Canadá;Junho;2026;1
Terrestre;Paraná;Canadá;Junho;2026;15
Terrestre;Paraná;Canadá;Junho;2026;83
Terrestre;Rio Grande do Sul;Canadá;Junho;2026;1
Terrestre;Rio Grande do Sul;Canadá;Junho;2026;1
Terrestre;Mato Grosso do Sul;Canadá;Junho;2026;1
Aérea;Rio de Janeiro;Casaquistão;Junho;2026;16
Aérea;São Paulo;Casaquistão;Junho;2026;76
Aérea;Distrito Federal;Casaquistão;Junho;2026;1
Terrestre;Paraná;Casaquistão;Junho;2026;8
Aérea;Rio de Janeiro;Catar;Junho;2026;2
Aérea;São Paulo;Catar;Junho;2026;27
Aérea;São Paulo;Chade;Junho;2026;2
Aérea;Amazonas;Chile;Junho;2026;10
Aérea;Pará;Chile;Junho;2026;1
Aérea;Ceará;Chile;Junho;2026;189
Aérea;Rio Grande do Norte;Chile;Junho;2026;103
Aérea;Pernambuco;Chile;Junho;2026;1138
Aérea;Bahia;Chile;Junho;2026;1
Aérea;Bahia;Chile;Junho;2026;422
Aérea;Minas Gerais;Chile;Junho;2026;403
Aérea;Rio de Janeiro;Chile;Junho;2026;24922
Aérea;São Paulo;Chile;Junho;2026;6
Aérea;São Paulo;Chile;Junho;2026;12146
Aérea;Paraná;Chile;Junho;2026;810
Aérea;Paraná;Chile;Junho;2026;155
Aérea;Santa Catarina;Chile;Junho;2026;8358
Aérea;Rio Grande do Sul;Chile;Junho;2026;358
Aérea;Mato Grosso do Sul;Chile;Junho;2026;3
Aérea;Distrito Federal;Chile;Junho;2026;612
Terrestre;Acre;Chile;Junho;2026;9
Terrestre;Acre;Chile;Junho;2026;1
Terrestre;Amazonas;Chile;Junho;2026;2
Terrestre;Roraima;Chile;Junho;2026;4
Terrestre;Paraná;Chile;Junho;2026;121
Terrestre;Paraná;Chile;Junho;2026;328
Terrestre;Santa Catarina;Chile;Junho;2026;1
Terrestre;Rio Grande do Sul;Chile;Junho;2026;1
Terrestre;Rio Grande do Sul;Chile;Junho;2026;18
Terrestre;Rio Grande do Sul;Chile;Junho;2026;3
Terrestre;Rio Grande do Sul;Chile;Junho;2026;1
Terrestre;Rio Grande do Sul;Chile;Junho;2026;15
Terrestre;Rio Grande do Sul;Chile;Junho;2026;13
Terrestre;Rio Grande do Sul;Chile;Junho;2026;51
Terrestre;Mato Grosso do Sul;Chile;Junho;2026;23
Terrestre;Mato Grosso do Sul;Chile;Junho;2026;1
Marítima;Espírito Santo;Chile;Junho;2026;1
Marítima;São Paulo;Chile;Junho;2026;1
Fluvial;Rio Grande do Sul;Chile;Junho;2026;5
Aérea;Amazonas;China;Junho;2026;28
Aérea;Pará;China;Junho;2026;33
Aérea;Ceará;China;Junho;2026;26
Aérea;Pernambuco;China;Junho;2026;7
Aérea;Bahia;China;Junho;2026;101
Aérea;Minas Gerais;China;Junho;2026;11
Aérea;Rio de Janeiro;China;Junho;2026;1437
Aérea;São Paulo;China;Junho;2026;10
Aérea;São Paulo;China;Junho;2026;14214
Aérea;Paraná;China;Junho;2026;4
Aérea;Paraná;China;Junho;2026;33
Aérea;Santa Catarina;China;Junho;2026;23
Aérea;Rio Grande do Sul;China;Junho;2026;9
Aérea;Distrito Federal;China;Junho;2026;66
Terrestre;Amazonas;China;Junho;2026;9
Terrestre;Roraima;China;Junho;2026;7
Terrestre;Roraima;China;Junho;2026;5
Terrestre;Paraná;China;Junho;2026;80
Terrestre;Paraná;China;Junho;2026;255
Terrestre;Rio Grande do Sul;China;Junho;2026;3
Terrestre;Rio Grande do Sul;China;Junho;2026;1
Terrestre;Rio Grande do Sul;China;Junho;2026;5
Terrestre;Rio Grande do Sul;China;Junho;2026;1
Terrestre;Mato Grosso do Sul;China;Junho;2026;3
Terrestre;Mato Grosso do Sul;China;Junho;2026;1
Marítima;Maranhão;China;Junho;2026;2
Marítima;Ceará;China;Junho;2026;2
Marítima;Pernambuco;China;Junho;2026;1
Marítima;Alagoas;China;Junho;2026;18
Marítima;Bahia;China;Junho;2026;42
Marítima;Espírito Santo;China;Junho;2026;235
Marítima;Rio de Janeiro;China;Junho;2026;27
Marítima;Rio de Janeiro;China;Junho;2026;175
Marítima;Rio de Janeiro;China;Junho;2026;166
Marítima;Rio de Janeiro;China;Junho;2026;18
Marítima;São Paulo;China;Junho;2026;541
Marítima;Paraná;China;Junho;2026;264
Marítima;Santa Catarina;China;Junho;2026;18
Marítima;Santa Catarina;China;Junho;2026;24
Marítima;Santa Catarina;China;Junho;2026;48
Fluvial;Pará;China;Junho;2026;19
Fluvial;Amapá;China;Junho;2026;79
Aérea;Rio de Janeiro;China, Hong Kong;Junho;2026;42
Aérea;São Paulo;China, Hong Kong;Junho;2026;357
Terrestre;Paraná;China, Hong Kong;Junho;2026;2
Terrestre;Paraná;China, Hong Kong;Junho;2026;11
Aérea;Rio de Janeiro;China, Macao;Junho;2026;2
Aérea;São Paulo;China, Macao;Junho;2026;4
Aérea;Bahia;Chipre;Junho;2026;3
Aérea;Minas Gerais;Chipre;Junho;2026;1
Aérea;Rio de Janeiro;Chipre;Junho;2026;19
Aérea;São Paulo;Chipre;Junho;2026;20
Terrestre;Paraná;Chipre;Junho;2026;6
Marítima;Rio de Janeiro;Chipre;Junho;2026;2
Aérea;Ceará;Cingapura;Junho;2026;1
Aérea;Rio Grande do Norte;Cingapura;Junho;2026;1
Aérea;Pernambuco;Cingapura;Junho;2026;1
Aérea;Bahia;Cingapura;Junho;2026;2
Aérea;Minas Gerais;Cingapura;Junho;2026;2
Aérea;Rio de Janeiro;Cingapura;Junho;2026;98
Aérea;São Paulo;Cingapura;Junho;2026;160
Aérea;Santa Catarina;Cingapura;Junho;2026;1
Aérea;Distrito Federal;Cingapura;Junho;2026;5
Terrestre;Paraná;Cingapura;Junho;2026;3
Terrestre;Paraná;Cingapura;Junho;2026;31
Aérea;Amazonas;Colômbia;Junho;2026;214
Aérea;Pará;Colômbia;Junho;2026;172
Aérea;Ceará;Colômbia;Junho;2026;7
Aérea;Rio Grande do Norte;Colômbia;Junho;2026;6
Aérea;Pernambuco;Colômbia;Junho;2026;15
Aérea;Bahia;Colômbia;Junho;2026;2
Aérea;Bahia;Colômbia;Junho;2026;199
Aérea;Minas Gerais;Colômbia;Junho;2026;122
Aérea;Rio de Janeiro;Colômbia;Junho;2026;11454
Aérea;São Paulo;Colômbia;Junho;2026;18
Aérea;São Paulo;Colômbia;Junho;2026;7213
Aérea;Paraná;Colômbia;Junho;2026;29
Aérea;Paraná;Colômbia;Junho;2026;30
Aérea;Santa Catarina;Colômbia;Junho;2026;128
Aérea;Rio Grande do Sul;Colômbia;Junho;2026;118
Aérea;Distrito Federal;Colômbia;Junho;2026;776
Terrestre;Rondônia;Colômbia;Junho;2026;2
Terrestre;Acre;Colômbia;Junho;2026;19
Terrestre;Acre;Colômbia;Junho;2026;5
Terrestre;Amazonas;Colômbia;Junho;2026;252
Terrestre;Roraima;Colômbia;Junho;2026;5
Terrestre;Roraima;Colômbia;Junho;2026;38
Terrestre;Amapá;Colômbia;Junho;2026;5
Terrestre;Paraná;Colômbia;Junho;2026;185
Terrestre;Paraná;Colômbia;Junho;2026;715
Terrestre;Paraná;Colômbia;Junho;2026;1
Terrestre;Santa Catarina;Colômbia;Junho;2026;2
Terrestre;Rio Grande do Sul;Colômbia;Junho;2026;31
Terrestre;Rio Grande do Sul;Colômbia;Junho;2026;9
Terrestre;Rio Grande do Sul;Colômbia;Junho;2026;4
Terrestre;Rio Grande do Sul;Colômbia;Junho;2026;17
Terrestre;Rio Grande do Sul;Colômbia;Junho;2026;1
Terrestre;Rio Grande do Sul;Colômbia;Junho;2026;5
Terrestre;Mato Grosso do Sul;Colômbia;Junho;2026;34
Terrestre;Mato Grosso do Sul;Colômbia;Junho;2026;6
Fluvial;Amapá;Colômbia;Junho;2026;1
Fluvial;Rio Grande do Sul;Colômbia;Junho;2026;10
Fluvial;Rio Grande do Sul;Colômbia;Junho;2026;1
Aérea;São Paulo;Comores;Junho;2026;2
Aérea;Pará;Congo;Junho;2026;1
Aérea;São Paulo;Congo;Junho;2026;103
Aérea;Distrito Federal;Congo;Junho;2026;1
Aérea;Amazonas;Costa Rica;Junho;2026;10
Aérea;Pará;Costa Rica;Junho;2026;1
Aérea;Ceará;Costa Rica;Junho;2026;1
Aérea;Bahia;Costa Rica;Junho;2026;12
Aérea;Minas Gerais;Costa Rica;Junho;2026;37
Aérea;Rio de Janeiro;Costa Rica;Junho;2026;949
Aérea;São Paulo;Costa Rica;Junho;2026;2
Aérea;São Paulo;Costa Rica;Junho;2026;664
Aérea;São Paulo;Costa Rica;Junho;2026;1
Aérea;Paraná;Costa Rica;Junho;2026;4
Aérea;Santa Catarina;Costa Rica;Junho;2026;13
Aérea;Rio Grande do Sul;Costa Rica;Junho;2026;25
Aérea;Distrito Federal;Costa Rica;Junho;2026;27
Terrestre;Amazonas;Costa Rica;Junho;2026;1
Terrestre;Paraná;Costa Rica;Junho;2026;5
Terrestre;Paraná;Costa Rica;Junho;2026;52
Terrestre;Mato Grosso do Sul;Costa Rica;Junho;2026;1
Aérea;Rio de Janeiro;Costa do Marfim;Junho;2026;13
Aérea;São Paulo;Costa do Marfim;Junho;2026;16
Aérea;Distrito Federal;Costa do Marfim;Junho;2026;1
Aérea;Ceará;Croácia;Junho;2026;2
Aérea;Pernambuco;Croácia;Junho;2026;4
Aérea;Bahia;Croácia;Junho;2026;5
Aérea;Rio de Janeiro;Croácia;Junho;2026;312
Aérea;São Paulo;Croácia;Junho;2026;3
Aérea;São Paulo;Croácia;Junho;2026;71
Aérea;Distrito Federal;Croácia;Junho;2026;1
Terrestre;Paraná;Croácia;Junho;2026;1
Terrestre;Paraná;Croácia;Junho;2026;3
Aérea;Amazonas;Cuba;Junho;2026;8
Aérea;Pará;Cuba;Junho;2026;2
Aérea;Pernambuco;Cuba;Junho;2026;2
Aérea;Bahia;Cuba;Junho;2026;10
Aérea;Minas Gerais;Cuba;Junho;2026;11
Aérea;Rio de Janeiro;Cuba;Junho;2026;62
Aérea;São Paulo;Cuba;Junho;2026;1
Aérea;São Paulo;Cuba;Junho;2026;231
Aérea;Santa Catarina;Cuba;Junho;2026;27
Aérea;Rio Grande do Sul;Cuba;Junho;2026;11
Aérea;Distrito Federal;Cuba;Junho;2026;54
Terrestre;Paraná;Cuba;Junho;2026;1
Terrestre;Rio Grande do Sul;Cuba;Junho;2026;16
Terrestre;Rio Grande do Sul;Cuba;Junho;2026;6
Terrestre;Rio Grande do Sul;Cuba;Junho;2026;5
Aérea;Amazonas;Dinamarca;Junho;2026;11
Aérea;Pará;Dinamarca;Junho;2026;4
Aérea;Ceará;Dinamarca;Junho;2026;68
Aérea;Rio Grande do Norte;Dinamarca;Junho;2026;5
Aérea;Pernambuco;Dinamarca;Junho;2026;15
Aérea;Bahia;Dinamarca;Junho;2026;20
Aérea;Minas Gerais;Dinamarca;Junho;2026;3
Aérea;Rio de Janeiro;Dinamarca;Junho;2026;344
Aérea;São Paulo;Dinamarca;Junho;2026;5
Aérea;São Paulo;Dinamarca;Junho;2026;253
Aérea;Santa Catarina;Dinamarca;Junho;2026;1
Aérea;Distrito Federal;Dinamarca;Junho;2026;2
Terrestre;Roraima;Dinamarca;Junho;2026;2
Terrestre;Paraná;Dinamarca;Junho;2026;4
Terrestre;Paraná;Dinamarca;Junho;2026;39
Terrestre;Rio Grande do Sul;Dinamarca;Junho;2026;2
Terrestre;Mato Grosso do Sul;Dinamarca;Junho;2026;2
Terrestre;Mato Grosso do Sul;Dinamarca;Junho;2026;2
Fluvial;Rio Grande do Sul;Dinamarca;Junho;2026;1
Aérea;São Paulo;Djibouti;Junho;2026;1
Aérea;Ceará;Dominica;Junho;2026;1
Aérea;São Paulo;Dominica;Junho;2026;32
Aérea;Amazonas;Egito;Junho;2026;1
Aérea;Pará;Egito;Junho;2026;1
Aérea;Pernambuco;Egito;Junho;2026;1
Aérea;Rio de Janeiro;Egito;Junho;2026;64
Aérea;São Paulo;Egito;Junho;2026;181
Terrestre;Roraima;Egito;Junho;2026;7
Marítima;Espírito Santo;Egito;Junho;2026;1
Marítima;Rio de Janeiro;Egito;Junho;2026;6
Aérea;Amazonas;El Salvador;Junho;2026;2
Aérea;Pará;El Salvador;Junho;2026;5
Aérea;Bahia;El Salvador;Junho;2026;1
Aérea;Minas Gerais;El Salvador;Junho;2026;4
Aérea;Rio de Janeiro;El Salvador;Junho;2026;191
Aérea;São Paulo;El Salvador;Junho;2026;1
Aérea;São Paulo;El Salvador;Junho;2026;193
Aérea;Santa Catarina;El Salvador;Junho;2026;11
